nodeIndex, graphIndex, pos_x, pos_y, pos_z, penalty, area, destroyed, flags, tag, walkable
2704, 0, -52.952, 0, -19.048, 0, 2, False, 103, 0, True
2705, 0, -52.152, 0, -19.048, 0, 2, False, 103, 0, True
2706, 0, -51.352, 0, -19.048, 0, 2, False, 103, 0, True
2707, 0, -50.552, 0, -19.048, 0, 2, False, 103, 0, True
2708, 0, -49.752, 0, -19.048, 0, 2, False, 103, 0, True
2709, 0, -48.952, 0, -19.048, 0, 2, False, 103, 0, True
2710, 0, -48.152, 0, -19.048, 0, 2, False, 103, 0, True
2711, 0, -47.352, 0, -19.048, 0, 2, False, 115, 0, True
2712, 0, -46.552, 0, -19.048, 0, 2, False, 115, 0, True
2713, 0, -45.752, 0, -19.048, 0, 2, False, 115, 0, True
2714, 0, -44.952, 0, -19.048, 0, 2, False, 115, 0, True
2715, 0, -44.152, 0, -19.048, 0, 2, False, 115, 0, True
2716, 0, -43.352, 0, -19.048, 0, 2, False, 115, 0, True
2717, 0, -42.552, 0, -19.048, 0, 2, False, 115, 0, True
2718, 0, -41.752, 0, -19.048, 0, 2, False, 101, 0, True
2719, 0, -40.952, 0, -19.048, 0, 2, False, 101, 0, True
2720, 0, -40.152, 0, -19.048, 0, 2, False, 101, 0, True
2721, 0, -39.352, 0, -19.048, 0, 2, False, 101, 0, True
2722, 0, -38.552, 0, -19.048, 0, 2, False, 101, 0, True
2723, 0, -37.752, 0, -19.048, 0, 2, False, 101, 0, True
2724, 0, -36.952, 0, -19.048, 0, 2, False, 101, 0, True
2725, 0, -36.152, 0, -19.048, 0, 2, False, 101, 0, True
2726, 0, -35.352, 0, -19.048, 0, 2, False, 101, 0, True
2727, 0, -34.552, 0, -19.048, 0, 2, False, 101, 0, True
2728, 0, -33.752, 0, -19.048, 0, 2, False, 101, 0, True
2729, 0, -32.952, 0, -19.048, 0, 2, False, 101, 0, True
2730, 0, -32.152, 0, -19.048, 0, 2, False, 111, 0, True
2731, 0, -31.352, 0, -19.048, 0, 2, False, 111, 0, True
2732, 0, -30.552, 0, -19.048, 0, 2, False, 111, 0, True
2733, 0, -29.752, 0, -19.048, 0, 2, False, 111, 0, True
2734, 0, -28.952, 0, -19.048, 0, 2, False, 111, 0, True
2735, 0, -28.152, 0, -19.048, 0, 2, False, 111, 0, True
2736, 0, -27.352, 0, -19.048, 0, 2, False, 111, 0, True
2737, 0, -26.552, 0, -19.048, 0, 2, False, 111, 0, True
2738, 0, -25.752, 0, -19.048, 0, 2, False, 111, 0, True
2739, 0, -24.952, 0, -19.048, 0, 2, False, 111, 0, True
2740, 0, -24.152, 0, -19.048, 0, 2, False, 111, 0, True
2741, 0, -23.352, 0, -19.048, 0, 2, False, 7, 0, True
2742, 0, -22.552, 0, -19.048, 0, 2, False, 7, 0, True
2743, 0, -21.752, 0, -19.048, 0, 2, False, 113, 0, True
2744, 0, -20.952, 0, -19.048, 0, 2, False, 113, 0, True
2745, 0, -20.152, 0, -19.048, 0, 2, False, 113, 0, True
2746, 0, -19.352, 0, -19.048, 100, 2, False, 524401, 1, True
2747, 0, -18.552, 0, -19.048, 100, 2, False, 524401, 1, True
2748, 0, -17.752, 0, -19.048, 0, 2, False, 524401, 1, True
2749, 0, -16.952, 1.895, -19.048, 0, 0, False, 524288, 1, False
2750, 0, -16.152, 1.895, -19.048, 0, 0, False, 524288, 1, False
2751, 0, -15.352, 1.895, -19.048, 0, 0, False, 524288, 1, False
2752, 0, -14.552, 1.895, -19.048, 0, 0, False, 524288, 1, False
2753, 0, -13.752, 1.895, -19.048, 0, 0, False, 524288, 1, False
2754, 0, -12.952, 0, -19.048, 100, 2, False, 524401, 1, True
2755, 0, -12.152, 4.49, -19.048, 0, 1, False, 3, 0, True
2756, 0, -11.352, 4.49, -19.048, 0, 1, False, 3, 0, True
2757, 0, -10.552, 4.49, -19.048, 0, 1, False, 3, 0, True
2758, 0, -9.752001, 4.49, -19.048, 0, 1, False, 3, 0, True
2759, 0, -8.952001, 4.49, -19.048, 0, 1, False, 3, 0, True
2760, 0, -8.152, 0, -19.048, 100, 2, False, 524383, 1, True
2761, 0, -7.352, 0, -19.048, 0, 2, False, 95, 0, True
2762, 0, -6.552001, 0, -19.048, 0, 2, False, 95, 0, True
2763, 0, -5.752, 0, -19.048, 0, 2, False, 95, 0, True
2764, 0, -4.952, 0, -19.048, 0, 2, False, 95, 0, True
2765, 0, -4.152, 6.096, -19.048, 0, 18, False, 93, 0, True
2766, 0, -3.352, 6.096, -19.048, 0, 18, False, 93, 0, True
2767, 0, -2.552, 6.096, -19.048, 0, 18, False, 93, 0, True
2768, 0, -1.752, 6.096, -19.048, 0, 18, False, 93, 0, True
2769, 0, -0.952, 0, -19.048, 0, 2, False, 109, 0, True
2770, 0, -0.152, 0, -19.048, 0, 2, False, 109, 0, True
2771, 0, 0.648, 0, -19.048, 0, 2, False, 109, 0, True
2772, 0, 1.448, 0, -19.048, 0, 2, False, 109, 0, True
2773, 0, 2.248, 0, -19.048, 0, 2, False, 109, 0, True
2774, 0, 3.048, 0, -19.048, 0, 2, False, 109, 0, True
2775, 0, 3.848, 0, -19.048, 0, 2, False, 109, 0, True
2776, 0, 4.648, 0, -19.048, 0, 2, False, 109, 0, True
2777, 0, 5.448, 0, -19.048, 0, 2, False, 109, 0, True
2778, 0, 6.248, 0, -19.048, 0, 2, False, 105, 0, True
2779, 0, 7.048, 0, -19.048, 0, 2, False, 105, 0, True
2780, 0, 7.848001, 0, -19.048, 0, 2, False, 105, 0, True
2781, 0, 8.648001, 0, -19.048, 0, 2, False, 105, 0, True
2782, 0, 9.448001, 0, -19.048, 0, 2, False, 105, 0, True
2783, 0, 10.248, 0, -19.048, 0, 2, False, 105, 0, True
2784, 0, 11.048, 0, -19.048, 0, 2, False, 105, 0, True
2785, 0, 11.848, 0, -19.048, 0, 2, False, 105, 0, True
2786, 0, 12.648, 0, -19.048, 0, 2, False, 105, 0, True
2787, 0, 13.448, 0, -19.048, 0, 2, False, 105, 0, True
2788, 0, 14.248, 0, -19.048, 0, 2, False, 105, 0, True
2789, 0, 15.048, 0, -19.048, 0, 2, False, 105, 0, True
2790, 0, 15.848, 0, -19.048, 0, 2, False, 105, 0, True
2791, 0, 16.648, 0, -19.048, 0, 2, False, 105, 0, True
2792, 0, 17.448, 0, -19.048, 0, 2, False, 105, 0, True
2793, 0, 18.248, 0, -19.048, 0, 2, False, 105, 0, True
2794, 0, 19.048, 0, -19.048, 0, 2, False, 105, 0, True
2795, 0, 19.848, 0, -19.048, 0, 2, False, 105, 0, True
2796, 0, 20.648, 0, -19.048, 0, 2, False, 105, 0, True
2797, 0, 21.448, 0, -19.048, 0, 2, False, 117, 0, True
2798, 0, 22.248, 0, -19.048, 0, 2, False, 117, 0, True
2799, 0, 23.048, 0, -19.048, 0, 2, False, 117, 0, True
2800, 0, 23.848, 0, -19.048, 0, 2, False, 117, 0, True
2801, 0, -55.352, 0, -18.248, 0, 2, False, 103, 0, True
2802, 0, -54.552, 0, -18.248, 0, 2, False, 103, 0, True
2803, 0, -53.752, 0, -18.248, 0, 2, False, 103, 0, True
2804, 0, -52.952, 0, -18.248, 0, 2, False, 103, 0, True
2805, 0, -52.152, 0, -18.248, 0, 2, False, 103, 0, True
2806, 0, -51.352, 0, -18.248, 0, 2, False, 103, 0, True
2807, 0, -50.552, 0, -18.248, 0, 2, False, 103, 0, True
2808, 0, -49.752, 0, -18.248, 0, 2, False, 103, 0, True
2809, 0, -48.952, 0, -18.248, 0, 2, False, 103, 0, True
2810, 0, -48.152, 0, -18.248, 0, 2, False, 103, 0, True
2811, 0, -47.352, 0, -18.248, 0, 2, False, 103, 0, True
2812, 0, -46.552, 0, -18.248, 0, 2, False, 115, 0, True
2813, 0, -45.752, 0, -18.248, 0, 2, False, 115, 0, True
2814, 0, -44.952, 0, -18.248, 0, 2, False, 115, 0, True
2815, 0, -44.152, 0, -18.248, 0, 2, False, 115, 0, True
2816, 0, -43.352, 0, -18.248, 0, 2, False, 115, 0, True
2817, 0, -42.552, 0, -18.248, 0, 2, False, 101, 0, True
2818, 0, -41.752, 0, -18.248, 0, 2, False, 101, 0, True
2819, 0, -40.952, 0, -18.248, 0, 2, False, 101, 0, True
2820, 0, -40.152, 0, -18.248, 0, 2, False, 101, 0, True
2821, 0, -39.352, 0, -18.248, 0, 2, False, 101, 0, True
2822, 0, -38.552, 0, -18.248, 0, 2, False, 101, 0, True
2823, 0, -37.752, 0, -18.248, 0, 2, False, 101, 0, True
2824, 0, -36.952, 0, -18.248, 0, 2, False, 101, 0, True
2825, 0, -36.152, 0, -18.248, 0, 2, False, 101, 0, True
2826, 0, -35.352, 0, -18.248, 0, 2, False, 101, 0, True
2827, 0, -34.552, 0, -18.248, 0, 2, False, 101, 0, True
2828, 0, -33.752, 0, -18.248, 0, 2, False, 101, 0, True
2829, 0, -32.952, 0, -18.248, 0, 2, False, 101, 0, True
2830, 0, -32.152, 0, -18.248, 0, 2, False, 101, 0, True
2831, 0, -31.352, 0, -18.248, 0, 2, False, 111, 0, True
2832, 0, -30.552, 0, -18.248, 0, 2, False, 111, 0, True
2833, 0, -29.752, 0, -18.248, 0, 2, False, 111, 0, True
2834, 0, -28.952, 0, -18.248, 0, 2, False, 111, 0, True
2835, 0, -28.152, 0, -18.248, 0, 2, False, 111, 0, True
2836, 0, -27.352, 0, -18.248, 0, 2, False, 111, 0, True
2837, 0, -26.552, 0, -18.248, 0, 2, False, 111, 0, True
2838, 0, -25.752, 0, -18.248, 0, 2, False, 111, 0, True
2839, 0, -24.952, 0, -18.248, 0, 2, False, 111, 0, True
2840, 0, -24.152, 0, -18.248, 0, 2, False, 111, 0, True
2841, 0, -23.352, 0, -18.248, 0, 2, False, 111, 0, True
2842, 0, -22.552, 0, -18.248, 0, 2, False, 7, 0, True
2843, 0, -21.752, 0, -18.248, 0, 2, False, 7, 0, True
2844, 0, -20.952, 0, -18.248, 0, 2, False, 113, 0, True
2845, 0, -20.152, 0, -18.248, 0, 2, False, 113, 0, True
2846, 0, -19.352, 0, -18.248, 0, 2, False, 113, 0, True
2847, 0, -18.552, 0, -18.248, 100, 2, False, 524401, 1, True
2848, 0, -17.752, 0, -18.248, 0, 2, False, 524401, 1, True
2849, 0, -16.952, 0, -18.248, 0, 2, False, 524401, 1, True
2850, 0, -16.152, 0, -18.248, 0, 2, False, 524401, 1, True
2851, 0, -15.352, 0, -18.248, 0, 2, False, 524401, 1, True
2852, 0, -14.552, 0, -18.248, 0, 2, False, 524401, 1, True
2853, 0, -13.752, 4.49, -18.248, 0, 1, False, 3, 0, True
2854, 0, -12.952, 4.49, -18.248, 0, 1, False, 3, 0, True
2855, 0, -12.152, 4.49, -18.248, 0, 1, False, 3, 0, True
2856, 0, -11.352, 4.49, -18.248, 0, 1, False, 3, 0, True
2857, 0, -10.552, 4.49, -18.248, 0, 1, False, 3, 0, True
2858, 0, -9.752001, 4.49, -18.248, 0, 1, False, 3, 0, True
2859, 0, -8.952001, 4.49, -18.248, 0, 1, False, 3, 0, True
2860, 0, -8.152, 0, -18.248, 100, 2, False, 524383, 1, True
2861, 0, -7.352, 0, -18.248, 0, 2, False, 95, 0, True
2862, 0, -6.552001, 0, -18.248, 0, 2, False, 95, 0, True
2863, 0, -5.752, 6.096, -18.248, 0, 18, False, 93, 0, True
2864, 0, -4.952, 6.096, -18.248, 0, 18, False, 93, 0, True
2865, 0, -4.152, 6.096, -18.248, 0, 18, False, 93, 0, True
2866, 0, -3.352, 6.096, -18.248, 0, 18, False, 93, 0, True
2867, 0, -2.552, 6.096, -18.248, 0, 18, False, 93, 0, True
2868, 0, -1.752, 6.096, -18.248, 0, 18, False, 93, 0, True
2869, 0, -0.952, 6.096, -18.248, 0, 18, False, 93, 0, True
2870, 0, -0.152, 0, -18.248, 0, 2, False, 109, 0, True
2871, 0, 0.648, 0, -18.248, 0, 2, False, 109, 0, True
2872, 0, 1.448, 0, -18.248, 0, 2, False, 109, 0, True
2873, 0, 2.248, 0, -18.248, 0, 2, False, 109, 0, True
2874, 0, 3.048, 0, -18.248, 0, 2, False, 109, 0, True
2875, 0, 3.848, 0, -18.248, 0, 2, False, 109, 0, True
2876, 0, 4.648, 0, -18.248, 0, 2, False, 105, 0, True
2877, 0, 5.448, 0, -18.248, 0, 2, False, 105, 0, True
2878, 0, 6.248, 0, -18.248, 0, 2, False, 105, 0, True
2879, 0, 7.048, 0, -18.248, 0, 2, False, 105, 0, True
2880, 0, 7.848001, 0, -18.248, 0, 2, False, 105, 0, True
2881, 0, 8.648001, 0, -18.248, 0, 2, False, 105, 0, True
2882, 0, 9.448001, 0, -18.248, 0, 2, False, 105, 0, True
2883, 0, 10.248, 0, -18.248, 0, 2, False, 105, 0, True
2884, 0, 11.048, 0, -18.248, 0, 2, False, 105, 0, True
2885, 0, 11.848, 0, -18.248, 0, 2, False, 105, 0, True
2886, 0, 12.648, 0, -18.248, 0, 2, False, 105, 0, True
2887, 0, 13.448, 0, -18.248, 0, 2, False, 105, 0, True
2888, 0, 14.248, 0, -18.248, 0, 2, False, 105, 0, True
2889, 0, 15.048, 0, -18.248, 0, 2, False, 105, 0, True
2890, 0, 15.848, 0, -18.248, 0, 2, False, 105, 0, True
2891, 0, 16.648, 0, -18.248, 0, 2, False, 105, 0, True
2892, 0, 17.448, 0, -18.248, 0, 2, False, 105, 0, True
2893, 0, 18.248, 0, -18.248, 0, 2, False, 105, 0, True
2894, 0, 19.048, 0, -18.248, 0, 2, False, 105, 0, True
2895, 0, 19.848, 0, -18.248, 0, 2, False, 105, 0, True
2896, 0, 20.648, 0, -18.248, 0, 2, False, 105, 0, True
2897, 0, 21.448, 0, -18.248, 0, 2, False, 105, 0, True
2898, 0, 22.248, 0, -18.248, 0, 2, False, 117, 0, True
2899, 0, 23.048, 0, -18.248, 0, 2, False, 117, 0, True
2900, 0, 23.848, 0, -18.248, 0, 2, False, 117, 0, True
2901, 0, -55.352, 0, -17.448, 0, 2, False, 103, 0, True
2902, 0, -54.552, 0, -17.448, 0, 2, False, 103, 0, True
2903, 0, -53.752, 0, -17.448, 0, 2, False, 103, 0, True
2904, 0, -52.952, 0, -17.448, 0, 2, False, 103, 0, True
2905, 0, -52.152, 0, -17.448, 0, 2, False, 103, 0, True
2906, 0, -51.352, 0, -17.448, 0, 2, False, 103, 0, True
2907, 0, -50.552, 0, -17.448, 0, 2, False, 103, 0, True
2908, 0, -49.752, 0, -17.448, 0, 2, False, 103, 0, True
2909, 0, -48.952, 0, -17.448, 0, 2, False, 103, 0, True
2910, 0, -48.152, 0, -17.448, 0, 2, False, 103, 0, True
2911, 0, -47.352, 0, -17.448, 0, 2, False, 103, 0, True
2912, 0, -46.552, 0, -17.448, 0, 2, False, 103, 0, True
2913, 0, -45.752, 0, -17.448, 0, 2, False, 115, 0, True
2914, 0, -44.952, 0, -17.448, 0, 2, False, 115, 0, True
2915, 0, -44.152, 0, -17.448, 0, 2, False, 115, 0, True
2916, 0, -43.352, 0, -17.448, 0, 2, False, 103, 0, True
2917, 0, -42.552, 0, -17.448, 0, 2, False, 103, 0, True
2918, 0, -41.752, 0, -17.448, 0, 2, False, 101, 0, True
2919, 0, -40.952, 0, -17.448, 0, 2, False, 101, 0, True
2920, 0, -40.152, 0, -17.448, 0, 2, False, 101, 0, True
2921, 0, -39.352, 0, -17.448, 0, 2, False, 101, 0, True
2922, 0, -38.552, 0, -17.448, 0, 2, False, 101, 0, True
2923, 0, -37.752, 0, -17.448, 0, 2, False, 101, 0, True
2924, 0, -36.952, 0, -17.448, 0, 2, False, 101, 0, True
2925, 0, -36.152, 0, -17.448, 0, 2, False, 101, 0, True
2926, 0, -35.352, 0, -17.448, 0, 2, False, 101, 0, True
2927, 0, -34.552, 0, -17.448, 0, 2, False, 101, 0, True
2928, 0, -33.752, 0, -17.448, 0, 2, False, 101, 0, True
2929, 0, -32.952, 0, -17.448, 0, 2, False, 101, 0, True
2930, 0, -32.152, 0, -17.448, 0, 2, False, 101, 0, True
2931, 0, -31.352, 0, -17.448, 0, 2, False, 101, 0, True
2932, 0, -30.552, 0, -17.448, 0, 2, False, 111, 0, True
2933, 0, -29.752, 0, -17.448, 0, 2, False, 111, 0, True
2934, 0, -28.952, 0, -17.448, 0, 2, False, 111, 0, True
2935, 0, -28.152, 0, -17.448, 0, 2, False, 111, 0, True
2936, 0, -27.352, 0, -17.448, 0, 2, False, 111, 0, True
2937, 0, -26.552, 0, -17.448, 0, 2, False, 111, 0, True
2938, 0, -25.752, 0, -17.448, 0, 2, False, 111, 0, True
2939, 0, -24.952, 0, -17.448, 0, 2, False, 111, 0, True
2940, 0, -24.152, 0, -17.448, 0, 2, False, 111, 0, True
2941, 0, -23.352, 0, -17.448, 0, 2, False, 7, 0, True
2942, 0, -22.552, 0, -17.448, 0, 2, False, 7, 0, True
2943, 0, -21.752, 0, -17.448, 0, 2, False, 7, 0, True
2944, 0, -20.952, 0, -17.448, 0, 2, False, 7, 0, True
2945, 0, -20.152, 0, -17.448, 0, 2, False, 113, 0, True
2946, 0, -19.352, 0, -17.448, 0, 2, False, 113, 0, True
2947, 0, -18.552, 0, -17.448, 0, 2, False, 113, 0, True
2948, 0, -17.752, 0, -17.448, 100, 2, False, 524401, 1, True
2949, 0, -16.952, 0, -17.448, 100, 2, False, 524401, 1, True
2950, 0, -16.152, 0, -17.448, 100, 2, False, 524401, 1, True
2951, 0, -15.352, 0, -17.448, 100, 2, False, 524401, 1, True
2952, 0, -14.552, 4.49, -17.448, 0, 1, False, 3, 0, True
2953, 0, -13.752, 4.49, -17.448, 0, 1, False, 3, 0, True
2954, 0, -12.952, 4.49, -17.448, 0, 1, False, 3, 0, True
2955, 0, -12.152, 4.49, -17.448, 0, 1, False, 3, 0, True
2956, 0, -11.352, 4.49, -17.448, 0, 1, False, 3, 0, True
2957, 0, -10.552, 4.49, -17.448, 0, 1, False, 3, 0, True
2958, 0, -9.752001, 4.49, -17.448, 0, 1, False, 3, 0, True
2959, 0, -8.952001, 4.49, -17.448, 0, 1, False, 3, 0, True
2960, 0, -8.152, 4.49, -17.448, 0, 1, False, 3, 0, True
2961, 0, -7.352, 0, -17.448, 0, 2, False, 95, 0, True
2962, 0, -6.552001, 6.096, -17.448, 0, 18, False, 93, 0, True
2963, 0, -5.752, 6.096, -17.448, 0, 18, False, 93, 0, True
2964, 0, -4.952, 6.096, -17.448, 0, 18, False, 93, 0, True
2965, 0, -4.152, 6.096, -17.448, 0, 18, False, 93, 0, True
2966, 0, -3.352, 6.096, -17.448, 0, 18, False, 93, 0, True
2967, 0, -2.552, 6.096, -17.448, 0, 18, False, 93, 0, True
2968, 0, -1.752, 6.096, -17.448, 0, 18, False, 93, 0, True
2969, 0, -0.952, 6.096, -17.448, 0, 18, False, 93, 0, True
2970, 0, -0.152, 6.096, -17.448, 0, 18, False, 93, 0, True
2971, 0, 0.648, 0, -17.448, 0, 2, False, 109, 0, True
2972, 0, 1.448, 0, -17.448, 0, 2, False, 109, 0, True
2973, 0, 2.248, 0, -17.448, 0, 2, False, 109, 0, True
2974, 0, 3.048, 0, -17.448, 0, 2, False, 109, 0, True
2975, 0, 3.848, 0, -17.448, 0, 2, False, 105, 0, True
2976, 0, 4.648, 0, -17.448, 0, 2, False, 105, 0, True
2977, 0, 5.448, 0, -17.448, 0, 2, False, 105, 0, True
2978, 0, 6.248, 0, -17.448, 0, 2, False, 105, 0, True
2979, 0, 7.048, 0, -17.448, 0, 2, False, 105, 0, True
2980, 0, 7.848001, 0, -17.448, 0, 2, False, 105, 0, True
2981, 0, 8.648001, 0, -17.448, 0, 2, False, 105, 0, True
2982, 0, 9.448001, 0, -17.448, 0, 2, False, 105, 0, True
2983, 0, 10.248, 0, -17.448, 0, 2, False, 105, 0, True
2984, 0, 11.048, 0, -17.448, 0, 2, False, 105, 0, True
2985, 0, 11.848, 0, -17.448, 0, 2, False, 105, 0, True
2986, 0, 12.648, 0, -17.448, 0, 2, False, 105, 0, True
2987, 0, 13.448, 0, -17.448, 0, 2, False, 105, 0, True
2988, 0, 14.248, 0, -17.448, 0, 2, False, 105, 0, True
2989, 0, 15.048, 0, -17.448, 0, 2, False, 105, 0, True
2990, 0, 15.848, 0, -17.448, 0, 2, False, 105, 0, True
2991, 0, 16.648, 0, -17.448, 0, 2, False, 105, 0, True
2992, 0, 17.448, 0, -17.448, 0, 2, False, 105, 0, True
2993, 0, 18.248, 0, -17.448, 0, 2, False, 105, 0, True
2994, 0, 19.048, 0, -17.448, 0, 2, False, 105, 0, True
2995, 0, 19.848, 0, -17.448, 0, 2, False, 105, 0, True
2996, 0, 20.648, 0, -17.448, 0, 2, False, 105, 0, True
2997, 0, 21.448, 0, -17.448, 0, 2, False, 105, 0, True
2998, 0, 22.248, 0, -17.448, 0, 2, False, 105, 0, True
2999, 0, 23.048, 0, -17.448, 0, 2, False, 117, 0, True
3000, 0, 23.848, 0, -17.448, 0, 2, False, 117, 0, True
3001, 0, -55.352, 0, -16.648, 0, 2, False, 103, 0, True
3002, 0, -54.552, 0, -16.648, 0, 2, False, 103, 0, True
3003, 0, -53.752, 0, -16.648, 0, 2, False, 103, 0, True
3004, 0, -52.952, 0, -16.648, 0, 2, False, 103, 0, True
3005, 0, -52.152, 0, -16.648, 0, 2, False, 103, 0, True
3006, 0, -51.352, 0, -16.648, 0, 2, False, 103, 0, True
3007, 0, -50.552, 0, -16.648, 0, 2, False, 103, 0, True
3008, 0, -49.752, 0, -16.648, 0, 2, False, 103, 0, True
3009, 0, -48.952, 0, -16.648, 0, 2, False, 103, 0, True
3010, 0, -48.152, 0, -16.648, 0, 2, False, 103, 0, True
3011, 0, -47.352, 0, -16.648, 0, 2, False, 103, 0, True
3012, 0, -46.552, 0, -16.648, 0, 2, False, 103, 0, True
3013, 0, -45.752, 0, -16.648, 0, 2, False, 103, 0, True
3014, 0, -44.952, 0, -16.648, 0, 2, False, 115, 0, True
3015, 0, -44.152, 0, -16.648, 0, 2, False, 103, 0, True
3016, 0, -43.352, 0, -16.648, 0, 2, False, 103, 0, True
3017, 0, -42.552, 0, -16.648, 0, 2, False, 103, 0, True
3018, 0, -41.752, 0, -16.648, 0, 2, False, 103, 0, True
3019, 0, -40.952, 0, -16.648, 0, 2, False, 101, 0, True
3020, 0, -40.152, 0, -16.648, 0, 2, False, 101, 0, True
3021, 0, -39.352, 0, -16.648, 0, 2, False, 101, 0, True
3022, 0, -38.552, 0, -16.648, 0, 2, False, 101, 0, True
3023, 0, -37.752, 0, -16.648, 0, 2, False, 101, 0, True
3024, 0, -36.952, 0, -16.648, 0, 2, False, 101, 0, True
3025, 0, -36.152, 0, -16.648, 0, 2, False, 101, 0, True
3026, 0, -35.352, 0, -16.648, 0, 2, False, 101, 0, True
3027, 0, -34.552, 0, -16.648, 0, 2, False, 101, 0, True
3028, 0, -33.752, 0, -16.648, 0, 2, False, 101, 0, True
3029, 0, -32.952, 0, -16.648, 0, 2, False, 101, 0, True
3030, 0, -32.152, 0, -16.648, 0, 2, False, 101, 0, True
3031, 0, -31.352, 0, -16.648, 0, 2, False, 101, 0, True
3032, 0, -30.552, 0, -16.648, 0, 2, False, 101, 0, True
3033, 0, -29.752, 0, -16.648, 0, 2, False, 111, 0, True
3034, 0, -28.952, 0, -16.648, 0, 2, False, 101, 0, True
3035, 0, -28.152, 0, -16.648, 0, 2, False, 101, 0, True
3036, 0, -27.352, 0, -16.648, 0, 2, False, 111, 0, True
3037, 0, -26.552, 0, -16.648, 0, 2, False, 111, 0, True
3038, 0, -25.752, 0, -16.648, 0, 2, False, 111, 0, True
3039, 0, -24.952, 0, -16.648, 0, 2, False, 111, 0, True
3040, 0, -24.152, 0, -16.648, 0, 2, False, 111, 0, True
3041, 0, -23.352, 0, -16.648, 0, 2, False, 7, 0, True
3042, 0, -22.552, 0, -16.648, 0, 2, False, 7, 0, True
3043, 0, -21.752, 0, -16.648, 0, 2, False, 7, 0, True
3044, 0, -20.952, 0, -16.648, 0, 2, False, 7, 0, True
3045, 0, -20.152, 0, -16.648, 0, 2, False, 7, 0, True
3046, 0, -19.352, 0, -16.648, 0, 2, False, 113, 0, True
3047, 0, -18.552, 0, -16.648, 0, 2, False, 113, 0, True
3048, 0, -17.752, 0, -16.648, 0, 2, False, 113, 0, True
3049, 0, -16.952, 0, -16.648, 100, 2, False, 524295, 1, True
3050, 0, -16.152, 0, -16.648, 100, 2, False, 524295, 1, True
3051, 0, -15.352, 4.49, -16.648, 0, 1, False, 3, 0, True
3052, 0, -14.552, 4.49, -16.648, 0, 1, False, 3, 0, True
3053, 0, -13.752, 4.49, -16.648, 0, 1, False, 3, 0, True
3054, 0, -12.952, 4.49, -16.648, 0, 1, False, 3, 0, True
3055, 0, -12.152, 4.49, -16.648, 0, 1, False, 3, 0, True
3056, 0, -11.352, 4.49, -16.648, 0, 1, False, 3, 0, True
3057, 0, -10.552, 4.49, -16.648, 0, 1, False, 3, 0, True
3058, 0, -9.752001, 4.49, -16.648, 0, 1, False, 3, 0, True
3059, 0, -8.952001, 4.49, -16.648, 0, 1, False, 3, 0, True
3060, 0, -8.152, 6.096, -16.648, 0, 18, False, 93, 0, True
3061, 0, -7.352, 6.096, -16.648, 0, 18, False, 93, 0, True
3062, 0, -6.552001, 6.096, -16.648, 0, 18, False, 93, 0, True
3063, 0, -5.752, 6.096, -16.648, 0, 18, False, 93, 0, True
3064, 0, -4.952, 6.096, -16.648, 0, 18, False, 93, 0, True
3065, 0, -4.152, 6.096, -16.648, 0, 18, False, 93, 0, True
3066, 0, -3.352, 6.096, -16.648, 0, 18, False, 93, 0, True
3067, 0, -2.552, 6.096, -16.648, 0, 18, False, 93, 0, True
3068, 0, -1.752, 6.096, -16.648, 0, 18, False, 93, 0, True
3069, 0, -0.952, 6.096, -16.648, 0, 18, False, 93, 0, True
3070, 0, -0.152, 6.096, -16.648, 0, 18, False, 93, 0, True
3071, 0, 0.648, 0, -16.648, 0, 2, False, 109, 0, True
3072, 0, 1.448, 0, -16.648, 0, 2, False, 109, 0, True
3073, 0, 2.248, 0, -16.648, 0, 2, False, 109, 0, True
3074, 0, 3.048, 0, -16.648, 0, 2, False, 91, 0, True
3075, 0, 3.848, 0, -16.648, 0, 2, False, 91, 0, True
3076, 0, 4.648, 0, -16.648, 0, 2, False, 105, 0, True
3077, 0, 5.448, 0, -16.648, 0, 2, False, 105, 0, True
3078, 0, 6.248, 0, -16.648, 0, 2, False, 105, 0, True
3079, 0, 7.048, 0, -16.648, 0, 2, False, 105, 0, True
3080, 0, 7.848001, 0, -16.648, 0, 2, False, 105, 0, True
3081, 0, 8.648001, 0, -16.648, 0, 2, False, 105, 0, True
3082, 0, 9.448001, 0, -16.648, 0, 2, False, 105, 0, True
3083, 0, 10.248, 0, -16.648, 0, 2, False, 105, 0, True
3084, 0, 11.048, 0, -16.648, 0, 2, False, 105, 0, True
3085, 0, 11.848, 0, -16.648, 0, 2, False, 105, 0, True
3086, 0, 12.648, 0, -16.648, 0, 2, False, 105, 0, True
3087, 0, 13.448, 0, -16.648, 0, 2, False, 105, 0, True
3088, 0, 14.248, 0, -16.648, 0, 2, False, 105, 0, True
3089, 0, 15.048, 0, -16.648, 0, 2, False, 105, 0, True
3090, 0, 15.848, 0, -16.648, 0, 2, False, 105, 0, True
3091, 0, 16.648, 0, -16.648, 0, 2, False, 105, 0, True
3092, 0, 17.448, 0, -16.648, 0, 2, False, 105, 0, True
3093, 0, 18.248, 0, -16.648, 0, 2, False, 105, 0, True
3094, 0, 19.048, 0, -16.648, 0, 2, False, 105, 0, True
3095, 0, 19.848, 0, -16.648, 0, 2, False, 105, 0, True
3096, 0, 20.648, 0, -16.648, 0, 2, False, 105, 0, True
